Date,Win_Score,Lose_Score,Home,Away,WinnerHome,KenPomRank_Away,KenPomVal_Away,BPIrank_Away,BPIval_Away,SRS_Away,o_eff_Away,d_eff_Away,ppg_Away,papg_Away,Pace_Away,Three_Par_Away,True_Shoot_Away,Tov_Away,Opp_Three_Par_Away,Opp_True_Shoot_Away,Opp_Tov_Away,KenPomRank_Home,KenPomVal_Home,BPIrank_Home,BPIval_Home,SRS_Home,o_eff_Home,d_eff_Home,ppg_Home,papg_Home,Pace_Home,Three_Par_Home,True_Shoot_Home,Tov_Home,Opp_Three_Par_Home,Opp_True_Shoot_Home,Opp_Tov_Home
11/13/15,90,76,Mississippi,Northwestern State,1,330,-16.62,331,-11,-15.74,97.08,116.24,79.4,86.2,75.2,0.342,0.561,17,0.323,0.571,15.5,77,9.88,82,5.8,7.91,110.11,97.8,75.2,72.1,70,0.389,0.525,14.4,0.386,0.531,17.3
11/13/15,69,66,Fresno State,Pepperdine,1,137,3.02,156,0.8,2.33,104.69,100.19,73.4,71.5,68.3,0.252,0.529,13.9,0.345,0.519,13.9,108,6.63,123,2.5,5.27,106.16,97.44,75.1,70.7,70.1,0.3,0.524,13.1,0.395,0.53,18.5
11/13/15,82,72,Grand Canyon,Portland State,1,260,-8.35,259,-5.3,-8.15,98.98,108.85,77.7,77.7,73.2,0.273,0.545,15,0.329,0.556,16.9,130,3.49,144,1.3,1.43,103.39,99.45,75.9,68.1,69.8,0.295,0.543,14.6,0.362,0.513,16.9
11/13/15,75,50,Virginia Commonwealth,Prairie View,1,337,-18.57,334,-11.7,-17.43,84.28,107.46,60.4,71,68.9,0.27,0.462,18.7,0.327,0.549,19.9,31,17.07,35,10.6,13.83,111.68,90.61,77.3,67.8,69.8,0.333,0.539,13.6,0.303,0.525,18.7
11/13/15,63,53,Furman,Presbyterian,1,328,-16.58,322,-9.7,-13.38,89.54,107.74,67.5,72.9,69.8,0.288,0.514,17.8,0.415,0.546,17,175,-1.01,153,0.9,-2.83,102.02,104.37,71.1,66.7,66.3,0.421,0.557,17.4,0.364,0.53,16.9
11/13/15,64,56,Rider,Princeton,0,70,10.63,50,8.7,7.17,110.49,99.16,79.1,68.6,69.4,0.427,0.573,14.2,0.287,0.513,16.1,223,-5.33,210,-2.4,-5,96.11,102.19,66,67.4,65.6,0.359,0.517,16.7,0.387,0.517,15.7
11/13/15,76,64,Sacred Heart,Quinnipiac,1,291,-11.89,285,-7,-10.38,88.33,101.07,65.6,71,69.7,0.354,0.458,17.6,0.32,0.51,15,300,-13.11,290,-7.6,-13.01,95.62,112.35,73.9,77.9,72.2,0.303,0.522,17.2,0.342,0.545,15.5
11/13/15,76,75,Pennsylvania,Robert Morris,1,303,-13.36,289,-7.4,-13.53,87.94,105.19,65.1,70.8,69.4,0.362,0.5,17.9,0.359,0.532,18.7,253,-7.56,240,-4.4,-6.18,97.8,105.61,68.3,71.9,68.4,0.409,0.517,16.8,0.315,0.526,14.4
11/13/15,66,63,Arizona State,Sacramento State,0,273,-10.13,268,-6,-8.63,96.06,106.87,71.3,72.2,69.2,0.346,0.531,15,0.372,0.519,14.8,93,8.38,114,3.3,8.28,109.2,96.39,73.3,74,69.8,0.394,0.518,14.5,0.349,0.553,16.1
11/13/15,86,45,Louisville,Samford,1,221,-5.28,234,-4,-5.94,99.17,106.2,73.9,74,69.7,0.295,0.546,16.9,0.369,0.549,17.8,7,24.68,6,17.1,21.57,116.29,83.9,75,61.1,66.4,0.29,0.546,14.2,0.353,0.492,18.7
11/13/15,83,45,Southern California,San Diego,1,269,-9.77,307,-8.1,-7.78,91.45,101.56,60.7,69.1,66.6,0.417,0.485,17.9,0.305,0.54,15.6,49,14.25,65,7.3,13.52,114.09,94.38,80.5,74.6,72.5,0.322,0.549,14.3,0.345,0.505,14.1
11/13/15,78,75,Illinois-Chicago,San Francisco,0,205,-3.75,222,-3,-2.92,104.81,107.21,77.6,78.7,70.9,0.358,0.535,14.8,0.393,0.55,13.8,335,-17.83,329,-10.9,-14.52,86.32,104.65,67.3,78.3,72.7,0.245,0.464,17.2,0.337,0.528,13.6
11/13/15,74,54,College of Charleston,South Carolina State,1,268,-9.48,272,-6.4,-9.99,99.32,112.12,73.1,73.1,68.8,0.301,0.541,14.8,0.372,0.546,15.4,122,4.16,125,2.3,2.37,95.83,91.22,65.4,62,65.2,0.346,0.51,16.5,0.346,0.516,19.2
11/13/15,104,64,Texas A&M,USC Upstate,1,,,,,,,,,,,,,,,,,18,21.26,21,13,18.45,114.22,87.35,76.4,66.4,68.6,0.373,0.542,14.3,0.401,0.503,17.9
11/13/15,77,69,Wright State,South Dakota,1,216,-4.96,225,-3.2,-5.58,103.15,109.43,76.3,79.3,71.7,0.289,0.546,14.8,0.383,0.568,16.7,146,2.01,157,0.8,0.18,99.22,97.36,68.5,65.8,67.5,0.359,0.543,15.2,0.355,0.531,18.4
11/13/15,84,53,Dayton,Southeast Missouri State,1,340,-19.25,336,-11.7,-16.05,88.14,109.22,67,77.7,71.5,0.3,0.486,16.7,0.384,0.567,16.6,59,12.63,49,9,11.34,107.06,89.62,72.5,65.9,68.6,0.35,0.546,16.3,0.368,0.5,15.9
11/13/15,90,77,TCU,Southeastern Louisiana,1,310,-14.46,314,-9,-13.61,94.25,111.24,71,75.4,70.6,0.354,0.542,18.9,0.379,0.547,16.7,,,,,,,,,,,,,,,,
11/13/15,86,68,Arkansas,Southern,1,229,-5.75,228,-3.4,-7.68,95.97,105.54,72.4,68.7,69.5,0.298,0.527,14,0.367,0.509,16.9,73,10.45,61,7.4,10.23,110.8,95.57,78.2,74.7,71.3,0.273,0.533,13.2,0.349,0.538,17
11/13/15,91,57,Oklahoma State,Tennessee-Martin,1,209,-4.26,208,-2.4,-5.57,101.15,107.87,73,71.3,67.4,0.395,0.546,15.4,0.442,0.535,15.2,98,7.75,100,4.5,8.18,106.91,94.52,66.5,67.1,65,0.366,0.527,16.6,0.357,0.508,14.8
11/13/15,86,71,Loyola (MD),Tennessee State,0,164,-0.11,177,-0.8,-1.81,99.17,100.12,73.3,68.8,69.4,0.294,0.539,16.8,0.417,0.526,19.2,288,-11.85,267,-5.8,-10.9,96.95,110.83,69.7,75.3,67.4,0.311,0.519,16.3,0.327,0.554,14.7
11/13/15,77,71,Washington,Texas,1,39,16.19,45,9.6,14.8,113.41,91.29,71.4,68.3,66.8,0.361,0.526,13.2,0.329,0.517,15.8,66,11.22,92,4.9,11.21,110.24,94.09,83.9,80.8,78,0.332,0.527,14.8,0.293,0.521,17.3
11/13/15,86,59,Miami (FL),Texas-Rio Grande Valley,1,348,-22.36,349,-15.5,-17.88,92.49,116.38,66.4,77.7,69.3,0.37,0.509,16,0.317,0.536,12.3,15,22.44,19,13.5,18.52,119.68,91.95,75.2,67.4,66.2,0.339,0.582,14.5,0.304,0.516,15
11/13/15,76,64,Loyola (IL),Texas-San Antonio,1,338,-18.98,343,-13,-16.36,94.72,114.95,72.4,84.3,73.1,0.361,0.513,16.2,0.376,0.607,15.6,184,-1.73,199,-1.8,-0.7,98.11,98.22,64.3,65.1,65.5,0.332,0.523,17.1,0.339,0.531,19.4
11/13/15,86,57,New Mexico,Texas Southern,1,178,-1.26,169,-0.1,-4.64,102.49,107.47,72.8,70.5,68.1,0.355,0.542,16.4,0.323,0.523,13.8,115,5.14,108,4.1,5.21,107.9,99.21,76,73.4,72.2,0.303,0.565,18.5,0.397,0.52,14.8
11/13/15,82,77,South Florida,Troy,0,281,-10.69,288,-7.3,-9.21,95.76,107.47,69.2,75.1,70.1,0.371,0.498,14.9,0.358,0.538,15.2,238,-6.49,238,-4.2,-2.85,97.31,100.73,63.2,71.3,67.1,0.251,0.487,18.5,0.372,0.509,12
11/13/15,73,70,Weber State,Utah State,0,134,3.25,147,1.2,2.68,109.46,104.37,73.4,71.5,68.2,0.391,0.551,15.3,0.368,0.535,14.5,142,2.45,120,2.8,0.18,101.53,99.59,76.1,67,68.6,0.416,0.585,16.9,0.273,0.492,13.8
11/13/15,85,54,Brigham Young,Utah Valley,1,283,-10.71,279,-6.8,-9.58,96.89,108.03,76,78.7,74.8,0.398,0.535,15.8,0.295,0.53,14.7,52,13.89,48,9,12.36,111.91,93.95,83.6,72.8,74,0.364,0.56,13.6,0.38,0.515,15.7
11/13/15,70,50,Eastern Michigan,Vermont,1,151,1.19,129,2.1,-1.51,104.77,105.11,75,70.6,69.3,0.325,0.574,16.9,0.334,0.522,14.7,150,1.27,166,0,-0.14,104.44,102.81,77.4,74.5,72.5,0.307,0.539,15.2,0.404,0.529,18.5
11/13/15,66,57,St. John's (NY),Wagner,1,188,-2.32,200,-1.8,-4.79,96.36,101.17,70.3,65,67.8,0.306,0.512,16.3,0.338,0.51,18.2,211,-4.4,231,-3.8,-1.9,96.43,97.16,67.9,77.3,73.3,0.34,0.493,18.2,0.347,0.554,17.2
11/13/15,97,72,Cincinnati,Western Carolina,1,194,-2.92,214,-2.6,-4.98,98.25,103.29,72.9,73.2,70.4,0.366,0.527,17.1,0.374,0.54,18.1,32,17.06,23,13,15.19,112.05,89.5,73.3,63.3,65.5,0.366,0.527,13.7,0.352,0.486,17.2
11/13/15,85,68,North Carolina State,William & Mary,0,87,8.79,96,4.8,5.57,111.14,101.72,76.9,71.1,68.5,0.372,0.579,13.9,0.406,0.515,13.4,74,10.44,69,7.1,9.83,113.21,97.99,75.2,74.4,68.3,0.298,0.524,13.4,0.365,0.534,12.8
11/13/15,83,74,Missouri,Wofford,1,187,-2.22,186,-1.1,-3.75,103.82,107.81,71.8,71.7,66,0.384,0.565,15.7,0.295,0.567,15.5,159,0.2,165,0.1,2.5,103.62,98.95,68.6,73,69.3,0.325,0.515,15.8,0.392,0.529,14
11/14/15,87,57,Kentucky,NJIT,1,202,-3.61,201,-1.8,-4.17,100.14,104.5,75.1,73.9,70.7,0.423,0.555,16,0.422,0.538,16.6,6,25.14,8,16.2,20.23,121.51,91.18,79.5,68.1,68.1,0.31,0.564,13.3,0.296,0.493,15
11/14/15,113,75,Duke,Bryant,1,346,-21.7,345,-13.3,-18.58,89.86,114.99,65.1,76.2,68.4,0.342,0.498,17.2,0.404,0.547,13.8,17,21.87,11,15.6,19.23,122.67,94.4,81.1,72.5,68.4,0.398,0.573,12.2,0.296,0.519,14.5
11/14/15,144,71,Butler,Citadel,1,312,-14.51,312,-8.6,-15.95,98.04,116.06,86,92.6,81.2,0.5,0.534,14.6,0.313,0.598,17.8,30,17.27,28,12.1,16.46,117.84,94.72,79.9,71,69.8,0.305,0.564,12.5,0.363,0.533,16.4
11/14/15,85,82,Virginia Tech,Alabama State,0,286,-11.59,302,-8,-13.11,93.4,110.46,71.5,74.5,69.5,0.337,0.501,14.4,0.326,0.547,15.9,63,11.68,70,6.9,9.93,109.62,94.09,75,72.6,69.7,0.294,0.544,15.6,0.371,0.522,15.4
11/14/15,72,67,Wright State,Cal State Northridge,0,239,-6.52,262,-5.6,-6.85,97.39,105.38,71.4,75.4,71.4,0.247,0.517,16.9,0.331,0.535,16.4,146,2.01,157,0.8,0.18,99.22,97.36,68.5,65.8,67.5,0.359,0.543,15.2,0.355,0.531,18.4
11/14/15,98,81,Tulsa,Central Arkansas,1,321,-15.98,317,-9.3,-15.17,96.77,115.72,75.4,83.7,73.7,0.3,0.531,17,0.357,0.573,13.7,65,11.5,68,7.1,9.79,110.28,94.85,73.6,69.6,68.8,0.363,0.536,13.6,0.369,0.526,17.5
11/14/15,90,85,Davidson,Central Florida,1,185,-1.89,173,-0.5,0.18,101.27,99.79,68.7,71.6,68.3,0.391,0.527,18.4,0.349,0.498,11.4,106,6.73,109,3.9,5.74,113.52,104.19,79,78.1,71.2,0.441,0.558,12.5,0.353,0.548,13.8
11/14/15,65,53,Akron,Cleveland State,1,290,-11.89,276,-6.6,-9.17,89.73,101.78,60.8,67.8,65.9,0.308,0.486,18.7,0.353,0.537,17.6,88,8.63,76,6.3,5.55,107.77,98.42,76.6,68,69.2,0.506,0.553,13.6,0.332,0.492,14.4
11/14/15,84,78,Northern Iowa,Colorado State,0,144,2.17,132,2,2.31,111.11,106.28,79.4,77.2,69.3,0.433,0.545,13.8,0.395,0.554,13.1,67,11.13,79,6,8.78,110.18,95.86,68.8,64,64.1,0.427,0.572,14.2,0.395,0.514,15.8
11/14/15,55,33,Santa Clara,Denver,0,195,-2.92,185,-1,-3.34,101.39,105.11,65.2,65.3,62.7,0.423,0.594,19.2,0.352,0.567,19.8,244,-7.07,232,-3.9,-4.67,99.93,105.48,67.2,73.3,66.4,0.388,0.515,14.8,0.396,0.546,14.4
11/14/15,85,75,Ohio,Florida Gulf Coast,1,162,-0.08,182,-1,-0.79,101.04,100.51,77.2,70.7,69.7,0.25,0.546,15,0.359,0.501,14.6,141,2.56,136,1.8,1.9,108.7,104.9,78.5,74.8,70.4,0.385,0.583,15,0.34,0.534,12.7
11/14/15,77,72,Texas-Arlington,Fordham,1,161,-0.06,128,2.1,1.87,101.81,98.64,71.2,68.6,68.3,0.403,0.545,17.8,0.393,0.551,20.1,102,7.45,83,5.7,5.02,104.85,96.82,78.9,69.1,72.8,0.419,0.527,15.5,0.414,0.505,18.1
11/14/15,102,95,Winthrop,Hampton,1,248,-7.4,264,-5.7,-8.74,95.65,106.7,73.8,74.1,71.7,0.345,0.502,15.7,0.331,0.523,14.8,157,0.69,168,-0.1,-1.42,105.05,106.02,82.2,75.9,72.9,0.411,0.59,15.3,0.326,0.515,13.7
11/14/15,76,64,Providence,Harvard,1,171,-0.69,161,0.5,-0.96,98.32,98.32,66.7,66.2,67.1,0.345,0.527,18.7,0.354,0.499,14.8,44,14.49,62,7.4,11.94,109.39,91.16,73.6,70.1,69.8,0.371,0.523,13.9,0.331,0.524,17.8
11/14/15,85,79,Massachusetts,Howard,1,329,-16.61,328,-10.2,-14.43,89.77,108.09,72.2,76,72.2,0.263,0.507,17.3,0.365,0.521,16,167,-0.29,171,-0.3,0.64,102.12,100.09,73.5,75.8,71.8,0.373,0.527,15.5,0.356,0.528,14.8
11/14/15,74,54,San Jose State,Idaho,0,214,-4.87,219,-2.8,-5.19,96.1,101.91,69.8,66.2,67.2,0.326,0.544,18.8,0.447,0.525,17,249,-7.46,284,-7,-5.79,95.61,102.02,70.5,73.9,71.3,0.387,0.517,16.9,0.34,0.532,15.2
11/14/15,76,68,Appalachian State,Jacksonville,1,271,-9.9,273,-6.5,-9.34,96.82,108.33,76.4,76,72.2,0.36,0.534,13.8,0.421,0.545,15.6,258,-8.17,263,-5.7,-7.91,98.26,107.56,70.5,77.4,70.8,0.401,0.514,17.8,0.256,0.544,13.7
11/14/15,71,65,Lipscomb,Milwaukee,0,114,5.2,111,3.6,2.89,110.23,104.34,79.3,72.5,68.5,0.437,0.577,13.8,0.319,0.536,13.9,274,-10.14,266,-5.8,-8.85,98.56,109.24,78.5,81.5,73.8,0.457,0.552,16.3,0.401,0.559,15.5
11/14/15,97,51,Nebraska,Mississippi Valley State,1,341,-19.33,347,-13.8,-19.86,85.86,111.61,65.5,77.3,71.3,0.277,0.469,16.1,0.383,0.538,16.3,85,8.82,89,5.1,8.84,110.67,96.76,72.2,69,67.1,0.321,0.538,14.9,0.34,0.541,17.1
11/14/15,79,61,Bowling Green State,New Orleans,1,316,-15.01,303,-8.1,-14.21,92.95,110.75,75,77.5,74,0.264,0.509,17,0.367,0.56,19.2,230,-5.78,239,-4.3,-5.88,97.81,104.46,70.6,72.3,69.4,0.294,0.528,15.9,0.377,0.533,14.9
11/14/15,84,69,South Carolina,Norfolk State,1,252,-7.52,250,-4.8,-7.55,101.76,111.61,73.4,73.4,68.8,0.363,0.542,15.5,0.372,0.536,16.1,58,12.87,53,8.6,12.01,108.83,91.25,76,69.3,71.4,0.301,0.525,15.9,0.411,0.508,17.9
11/14/15,82,80,Georgetown,Radford,0,222,-5.29,213,-2.6,-5.17,100.86,106.9,73.1,72.5,67.6,0.349,0.529,16.3,0.302,0.533,14.8,62,11.71,67,7.2,10.31,111.05,95.28,73.6,71.8,69.2,0.414,0.554,16.8,0.31,0.522,14
11/14/15,85,50,Southern Methodist,Sam Houston State,1,213,-4.61,212,-2.4,-6.06,99.65,106.29,75,71.4,69.8,0.385,0.537,14.4,0.396,0.554,17.2,16,21.98,12,15,18.42,121.21,92.47,77.3,63.4,66.1,0.268,0.578,15.7,0.4,0.492,15.8
11/14/15,72,65,Northern Illinois,South Dakota,1,216,-4.96,225,-3.2,-5.58,103.15,109.43,76.3,79.3,71.7,0.289,0.546,14.8,0.383,0.568,16.7,165,-0.18,164,0.2,-0.46,99.03,98.17,72.4,67.2,69.3,0.346,0.525,15.5,0.414,0.511,17.9
11/14/15,67,49,Memphis,Southern Mississippi,1,305,-13.84,323,-9.8,-10.58,94.18,108.58,64.3,70.5,65,0.482,0.532,18.1,0.444,0.549,15.5,75,10.1,59,7.6,9.84,106.65,91.89,76.6,70.3,73.5,0.299,0.511,13.8,0.323,0.49,16.4
11/14/15,75,49,Boston College,St. Francis (NY),1,284,-11.23,269,-6.1,-11.24,89.54,104.25,65.5,66.6,66.9,0.434,0.5,17.4,0.256,0.505,16.1,225,-5.56,246,-4.7,-1.61,95.62,97.34,61.2,70.5,67,0.404,0.498,18,0.339,0.554,16.9
11/14/15,93,70,Creighton,Texas Southern,1,178,-1.26,169,-0.1,-4.64,102.49,107.47,72.8,70.5,68.1,0.355,0.542,16.4,0.323,0.523,13.8,40,15.82,41,9.8,13.69,115.02,95,79.6,72.4,72.1,0.386,0.568,14.2,0.338,0.523,15.4
11/14/15,78,76,La Salle,Towson,1,152,0.98,152,0.9,-0.06,102.58,101.83,71.5,67.5,66.8,0.304,0.516,14.9,0.341,0.525,16.3,267,-9.34,277,-6.7,-6.09,97.48,105.71,64.1,73.5,67.2,0.446,0.508,16.9,0.358,0.559,16.5
11/14/15,62,50,Penn State,VMI,1,309,-14.19,313,-8.8,-12.96,93.35,110.63,69.4,75.5,69.9,0.442,0.519,16.5,0.358,0.553,16,140,2.58,151,0.9,3.17,102.23,96.33,65.8,69.6,66.2,0.37,0.503,14.7,0.353,0.531,15.2
11/14/15,69,63,DePaul,Western Michigan,1,181,-1.65,196,-1.7,-2.07,101.41,103.07,73.2,73.5,68.7,0.312,0.531,15.4,0.413,0.547,15.3,183,-1.69,192,-1.5,0.83,104.2,102.33,67.5,75,68.4,0.29,0.527,18.8,0.395,0.56,15.4
11/14/15,79,70,Kent State,Youngstown State,1,282,-10.7,282,-6.9,-10.86,99.42,112.81,76.2,83.8,74.1,0.348,0.526,14.3,0.361,0.557,14.5,179,-1.37,167,0,-1.53,104,104.75,73.8,72.4,68.1,0.301,0.531,14.6,0.351,0.545,15
11/15/15,92,65,North Carolina,Fairfield,1,208,-4.06,194,-1.6,-3.84,101.17,105.55,76.4,77.1,72.2,0.415,0.548,15.7,0.361,0.529,16,2,29.82,2,18.7,23.44,123.72,89.33,82.8,70,70.2,0.268,0.561,12.7,0.357,0.513,15.7
11/15/15,92,65,Wisconsin,Siena,1,128,3.67,112,3.6,1.73,105,101.37,78.2,73.3,71,0.294,0.559,18.7,0.345,0.516,14.9,38,16.55,42,9.8,13.4,110.69,89.7,67.8,63.8,64.1,0.342,0.524,14.6,0.289,0.517,16.3
11/15/15,107,79,Purdue,Vermont,1,151,1.19,129,2.1,-1.51,104.77,105.11,75,70.6,69.3,0.325,0.574,16.9,0.334,0.522,14.7,9,23.85,9,15.9,20.17,117.2,86.85,77.9,65.2,67.8,0.358,0.571,14.9,0.331,0.478,12
11/15/15,75,60,Binghamton,Army,0,254,-7.57,204,-2.3,-7.32,96.87,106.2,76.9,75,72.2,0.421,0.53,15.8,0.279,0.521,14.5,325,-16.16,318,-9.3,-14.08,84.27,103.22,60.9,68.6,67.4,0.371,0.483,18.1,0.362,0.528,16
11/15/15,88,83,UCLA,Cal Poly,1,203,-3.65,195,-1.7,-3.49,105.12,109.08,72.4,75.2,67.8,0.376,0.515,12.7,0.318,0.555,13.8,69,10.75,88,5.3,10.48,112.81,96.79,77.5,76.7,71.6,0.273,0.533,14.4,0.378,0.528,13.8
11/15/15,76,72,South Dakota,Cal State Northridge,1,239,-6.52,262,-5.6,-6.85,97.39,105.38,71.4,75.4,71.4,0.247,0.517,16.9,0.331,0.535,16.4,216,-4.96,225,-3.2,-5.58,103.15,109.43,76.3,79.3,71.7,0.289,0.546,14.8,0.383,0.568,16.7
11/15/15,77,61,Pennsylvania,Central Connecticut,1,,,,,,,,,,,,,,,,,253,-7.56,240,-4.4,-6.18,97.8,105.61,68.3,71.9,68.4,0.409,0.517,16.8,0.315,0.526,14.4
11/15/15,93,59,Stanford,Charleston Southern,1,298,-12.94,275,-6.6,-10.92,96.47,110.73,71.5,75.1,70,0.448,0.523,15.6,0.385,0.562,15.8,101,7.46,127,2.2,8.06,108.57,95.89,69.6,70.4,67.3,0.325,0.521,15,0.381,0.54,17.1
11/15/15,74,63,Hawaii,Coastal Carolina,1,176,-1.09,143,1.3,-1.85,99.38,100.62,73,66.5,68.3,0.375,0.539,15.4,0.414,0.486,13.8,60,12.16,117,2.9,9.03,107.63,93.57,77.1,66.7,71.6,0.379,0.555,15.8,0.35,0.5,18
11/15/15,103,68,Iowa,Coppin State,1,333,-17.19,339,-12.1,-15.75,92.28,112.1,72.3,80.5,71.4,0.37,0.491,15.2,0.322,0.555,16,23,20.24,24,12.9,17.01,116.29,91.08,77.6,69.3,69.1,0.355,0.546,12.6,0.382,0.506,16
11/15/15,82,69,Lipscomb,Denver,0,195,-2.92,185,-1,-3.34,101.39,105.11,65.2,65.3,62.7,0.423,0.594,19.2,0.352,0.567,19.8,274,-10.14,266,-5.8,-8.85,98.56,109.24,78.5,81.5,73.8,0.457,0.552,16.3,0.401,0.559,15.5
11/15/15,81,51,Southern Illinois,Florida A&M,1,349,-24.58,350,-15.8,-21.74,79.14,107.87,64.2,73.4,70.8,0.346,0.482,19.4,0.347,0.533,17.9,139,2.8,133,1.9,2.79,105.02,100.2,73.8,69.7,69.9,0.338,0.544,16.8,0.352,0.544,18.9
11/15/15,85,68,Saint Louis,Hartford,1,324,-16.06,320,-9.4,-14.29,96.39,114.93,70.8,78.4,69.9,0.473,0.531,14.9,0.345,0.557,15.9,226,-5.56,229,-3.5,-2.73,96.16,99.42,65.8,72,69.4,0.352,0.517,17.6,0.406,0.539,16.2
11/15/15,82,70,Rutgers,Howard,1,329,-16.61,328,-10.2,-14.43,89.77,108.09,72.2,76,72.2,0.263,0.507,17.3,0.365,0.521,16,279,-10.63,292,-7.7,-7.06,96.75,104.66,67.7,80.3,71.3,0.268,0.496,16.9,0.343,0.542,13.6
11/15/15,83,58,Valparaiso,Iona,1,104,7.13,106,4.2,3.59,107.97,101.5,79.6,74.3,72.5,0.44,0.566,15.4,0.36,0.524,16.4,42,15.46,34,10.7,10.71,104.97,88.28,75.2,62.8,68.7,0.381,0.547,15.8,0.331,0.477,16.3
11/15/15,67,56,Minnesota,Louisiana-Monroe,1,133,3.31,124,2.4,-0.18,103.45,102.1,72.7,69.4,66.5,0.325,0.546,15.4,0.381,0.511,14.9,192,-2.77,181,-1,0.86,101.43,99.03,68,74,68.4,0.345,0.502,14.4,0.344,0.552,15.5
11/15/15,77,53,UC-Irvine,Loyola Marymount,1,218,-5.21,233,-4,-3.63,102.19,106.5,71.2,74.8,68,0.352,0.512,14,0.396,0.572,17.7,84,9.1,87,5.4,5.33,103.99,95.11,71.2,66.1,67.6,0.306,0.544,15.9,0.369,0.49,14.7
11/15/15,73,55,Missouri,Maryland-Eastern Shore,1,318,-15.28,321,-9.7,-14.23,93.29,111.76,68.1,75,68.3,0.356,0.538,20.2,0.386,0.568,16.6,159,0.2,165,0.1,2.5,103.62,98.95,68.6,73,69.3,0.325,0.515,15.8,0.392,0.529,14
11/15/15,71,65,Santa Clara,Milwaukee,0,114,5.2,111,3.6,2.89,110.23,104.34,79.3,72.5,68.5,0.437,0.577,13.8,0.319,0.536,13.9,244,-7.07,232,-3.9,-4.67,99.93,105.48,67.2,73.3,66.4,0.388,0.515,14.8,0.396,0.546,14.4
11/15/15,83,62,Nevada,Montana State,1,246,-7.2,248,-4.7,-6.91,103.74,111.73,76.4,77.8,70.1,0.416,0.538,14.6,0.363,0.572,14.7,124,3.94,130,2,2.85,100.96,95.23,75.7,72.1,72.3,0.287,0.521,15.2,0.35,0.496,15
11/15/15,76,54,Ohio State,Mount St. Mary's,1,263,-8.78,253,-4.8,-9.93,91.09,103.49,67.2,69.2,69.7,0.362,0.492,15.1,0.289,0.542,21.3,76,10,74,6.4,9.39,107.1,92.42,70.3,68,67.7,0.328,0.527,16.2,0.371,0.501,14.8
11/15/15,83,74,New Mexico State,New Mexico,0,115,5.14,108,4.1,5.21,107.9,99.21,76,73.4,72.2,0.303,0.565,18.5,0.397,0.52,14.8,111,6.13,113,3.3,3.59,102.2,95.54,71.3,63.1,66.6,0.28,0.539,17,0.32,0.476,14.3
11/15/15,73,62,Saint Joseph's,Niagara,1,308,-14.17,299,-7.9,-11.26,91.16,106.06,64.6,72,67.3,0.323,0.489,17.9,0.363,0.532,14.6,43,15.37,51,8.7,12.1,112.75,94.37,77.2,70.1,70.1,0.356,0.548,12.3,0.415,0.508,14.2
11/15/15,109,62,Florida State,Nicholls State,1,331,-16.75,340,-12.3,-16.68,87.75,108.42,67.6,76.4,71.6,0.37,0.511,19.2,0.316,0.539,16.4,48,14.26,47,9.4,12.16,112.9,94.47,78,74,71.8,0.316,0.551,15.5,0.37,0.541,16.4
11/15/15,90,81,Western Carolina,North Carolina-Asheville,1,131,3.44,121,2.7,1.1,99.46,96.98,75.1,68,70.4,0.306,0.541,15.9,0.361,0.514,19,194,-2.92,214,-2.6,-4.98,98.25,103.29,72.9,73.2,70.4,0.366,0.527,17.1,0.374,0.54,18.1
11/15/15,80,74,Illinois,North Dakota State,1,145,2.07,148,1.1,-0.93,99.61,98.84,68.8,64.5,65.8,0.343,0.533,14,0.313,0.507,15.3,125,3.91,122,2.6,4.39,107.17,99.78,72.1,74.8,68.6,0.383,0.537,13.5,0.384,0.561,16.8
11/15/15,79,66,UC-Davis,Portland,1,206,-4.01,221,-3,-2.21,104.77,106.38,77.6,79.8,72.7,0.391,0.537,14.4,0.359,0.555,15.8,241,-6.64,260,-5.3,-5.58,92.43,99.24,63.8,66,67.1,0.288,0.511,18.6,0.37,0.506,17.3
11/15/15,106,44,Cincinnati,Robert Morris,1,303,-13.36,289,-7.4,-13.53,87.94,105.19,65.1,70.8,69.4,0.362,0.5,17.9,0.359,0.532,18.7,32,17.06,23,13,15.19,112.05,89.5,73.3,63.3,65.5,0.366,0.527,13.7,0.352,0.486,17.2
11/15/15,77,65,Seattle,Sacramento State,0,273,-10.13,268,-6,-8.63,96.06,106.87,71.3,72.2,69.2,0.346,0.531,15,0.372,0.519,14.8,294,-12.37,305,-8.1,-9.62,92.24,104.29,64.8,66.9,67.3,0.318,0.513,20,0.427,0.511,16.6
11/15/15,87,86,Lafayette,St. Peter's,1,,,,,,,,,,,,,,,,,326,-16.42,325,-9.9,-15,95.42,115.4,71.4,80.4,69.7,0.385,0.535,16.3,0.364,0.562,14.3
11/15/15,88,70,North Carolina State,South Alabama,1,259,-8.22,255,-5,-8.18,92.62,102.54,69.2,73.5,70.3,0.344,0.503,17.5,0.367,0.521,15.6,74,10.44,69,7.1,9.83,113.21,97.99,75.2,74.4,68.3,0.298,0.524,13.4,0.365,0.534,12.8
11/15/15,80,65,Evansville,Southeast Missouri State,1,340,-19.25,336,-11.7,-16.05,88.14,109.22,67,77.7,71.5,0.3,0.486,16.7,0.384,0.567,16.6,72,10.56,90,5,8.1,107.39,94.73,74.3,65.3,68.9,0.25,0.575,16.3,0.324,0.496,16.3
